Year,Month,City,Manufacturer,Vehicle Model,Units Sold,Speed (km/h),Range (km/charge),Price (INR)
2020,Sep,Bangalore,Hero Electric,Chetak,3969,66,86,144467
2020,Sep,Bangalore,Hero Electric,iQube,617,46,98,109030
2020,Sep,Bangalore,Bajaj,450X,3869,70,115,59596
2020,Sep,Bangalore,Bajaj,S1 Pro,868,99,95,99543
2020,Sep,Bangalore,Bajaj,Photon HX,4206,79,75,98766
2020,Sep,Bangalore,Bajaj,Chetak,2910,76,108,93385
2020,Sep,Bangalore,Bajaj,iQube,3683,73,59,76760
2020,Sep,Bangalore,TVS,450X,4705,69,98,136030
2020,Sep,Bangalore,TVS,S1 Pro,2571,73,118,113103
2020,Sep,Bangalore,TVS,Photon HX,1694,98,101,65733
2020,Sep,Bangalore,TVS,Chetak,4150,55,108,98881
2020,Sep,Bangalore,TVS,iQube,2524,71,72,106154
2020,Sep,Chennai,Ather,450X,4667,85,102,77162
2020,Sep,Chennai,Ather,S1 Pro,2985,54,78,55305
2020,Sep,Chennai,Ather,Photon HX,201,61,114,121262
2020,Sep,Chennai,Ather,Chetak,2210,44,90,141006
2020,Sep,Chennai,Ather,iQube,4688,62,70,94526
2020,Sep,Chennai,Ola Electric,450X,1585,79,108,56857
2020,Sep,Chennai,Ola Electric,S1 Pro,3778,92,112,133980
2020,Sep,Chennai,Ola Electric,Photon HX,4199,58,124,75958
2020,Sep,Chennai,Ola Electric,Chetak,4463,74,125,93360
2020,Sep,Chennai,Ola Electric,iQube,2955,52,86,58826
2020,Sep,Chennai,Hero Electric,450X,1323,48,59,48613
2020,Sep,Chennai,Hero Electric,S1 Pro,1873,94,124,47480
2020,Sep,Chennai,Hero Electric,Photon HX,3941,93,72,60401
2020,Sep,Chennai,Hero Electric,Chetak,1474,82,101,127842
2020,Sep,Chennai,Hero Electric,iQube,3786,55,112,133871
2020,Sep,Chennai,Bajaj,450X,4745,65,91,129530
2020,Sep,Chennai,Bajaj,S1 Pro,2687,63,98,79860
2020,Sep,Chennai,Bajaj,Photon HX,3859,75,117,93101
2020,Sep,Chennai,Bajaj,Chetak,974,70,66,116148
2020,Sep,Chennai,Bajaj,iQube,850,98,115,147675
2020,Sep,Chennai,TVS,450X,1782,64,70,107714
2020,Sep,Chennai,TVS,S1 Pro,2895,61,89,64678
2020,Sep,Chennai,TVS,Photon HX,510,64,120,116077
2020,Sep,Chennai,TVS,Chetak,2370,88,65,67712
2020,Sep,Chennai,TVS,iQube,4472,58,86,85387
2020,Sep,Kolkata,Ather,450X,326,91,78,113976
2020,Sep,Kolkata,Ather,S1 Pro,3166,58,79,149529
2020,Sep,Kolkata,Ather,Photon HX,449,58,74,62760
2020,Sep,Kolkata,Ather,Chetak,3022,77,68,130720
2020,Sep,Kolkata,Ather,iQube,1026,79,88,99617
2020,Sep,Kolkata,Ola Electric,450X,292,64,119,81612
2020,Sep,Kolkata,Ola Electric,S1 Pro,3505,86,63,105565
2020,Sep,Kolkata,Ola Electric,Photon HX,1034,74,71,135238
2020,Sep,Kolkata,Ola Electric,Chetak,2406,55,77,77251
2020,Sep,Kolkata,Ola Electric,iQube,990,97,57,89971
2020,Sep,Kolkata,Hero Electric,450X,3969,63,85,129288
2020,Sep,Kolkata,Hero Electric,S1 Pro,2453,80,109,99434
2020,Sep,Kolkata,Hero Electric,Photon HX,3483,63,79,142992
2020,Sep,Kolkata,Hero Electric,Chetak,2810,76,124,132666
2020,Sep,Kolkata,Hero Electric,iQube,3464,43,55,115983
2020,Sep,Kolkata,Bajaj,450X,411,58,55,93433
2020,Sep,Kolkata,Bajaj,S1 Pro,3827,50,78,115307
2020,Sep,Kolkata,Bajaj,Photon HX,854,62,91,65801
2020,Sep,Kolkata,Bajaj,Chetak,1848,46,109,137738
2020,Sep,Kolkata,Bajaj,iQube,1423,62,91,114002
2020,Sep,Kolkata,TVS,450X,580,56,126,83105
2020,Sep,Kolkata,TVS,S1 Pro,4438,95,102,48363
2020,Sep,Kolkata,TVS,Photon HX,4402,55,110,138313
2020,Sep,Kolkata,TVS,Chetak,4604,59,85,98902
2020,Sep,Kolkata,TVS,iQube,2406,89,97,109156
2020,Oct,Mumbai,Ather,450X,3174,60,126,130870
2020,Oct,Mumbai,Ather,S1 Pro,1193,59,95,103275
2020,Oct,Mumbai,Ather,Photon HX,2833,65,68,107846
2020,Oct,Mumbai,Ather,Chetak,3226,65,104,138159
2020,Oct,Mumbai,Ather,iQube,3545,41,126,146680
2020,Oct,Mumbai,Ola Electric,450X,4385,43,92,86981
2020,Oct,Mumbai,Ola Electric,S1 Pro,1742,82,86,128682
2020,Oct,Mumbai,Ola Electric,Photon HX,3796,100,94,88399
2020,Oct,Mumbai,Ola Electric,Chetak,4051,45,68,55569
2020,Oct,Mumbai,Ola Electric,iQube,1538,45,120,114872
2020,Oct,Mumbai,Hero Electric,450X,4482,42,104,103887
2020,Oct,Mumbai,Hero Electric,S1 Pro,4797,69,117,149731
2020,Oct,Mumbai,Hero Electric,Photon HX,3779,94,86,116827
2020,Oct,Mumbai,Hero Electric,Chetak,1579,42,87,132950
2020,Oct,Mumbai,Hero Electric,iQube,1960,44,87,120297
2020,Oct,Mumbai,Bajaj,450X,3001,98,55,45580
2020,Oct,Mumbai,Bajaj,S1 Pro,506,67,114,111826
2020,Oct,Mumbai,Bajaj,Photon HX,4522,64,56,122371
2020,Oct,Mumbai,Bajaj,Chetak,3843,89,95,54064
2020,Oct,Mumbai,Bajaj,iQube,2991,44,94,45872
2020,Oct,Mumbai,TVS,450X,2464,69,83,92863
2020,Oct,Mumbai,TVS,S1 Pro,128,100,109,65363
2020,Oct,Mumbai,TVS,Photon HX,4098,62,126,63987
2020,Oct,Mumbai,TVS,Chetak,2854,56,73,108632
2020,Oct,Mumbai,TVS,iQube,3807,71,110,136287
2020,Oct,Delhi,Ather,450X,1265,90,69,130351
2020,Oct,Delhi,Ather,S1 Pro,4265,55,64,84310
2020,Oct,Delhi,Ather,Photon HX,4488,78,125,67467
2020,Oct,Delhi,Ather,Chetak,1886,81,64,104814
2020,Oct,Delhi,Ather,iQube,498,44,62,97031
2020,Oct,Delhi,Ola Electric,450X,602,76,119,139194
2020,Oct,Delhi,Ola Electric,S1 Pro,2673,93,120,117820
2020,Oct,Delhi,Ola Electric,Photon HX,2648,90,89,128950
2020,Oct,Delhi,Ola Electric,Chetak,3965,98,102,56831
2020,Oct,Delhi,Ola Electric,iQube,4664,69,96,77561
2020,Oct,Delhi,Hero Electric,450X,3490,90,88,55902
2020,Oct,Delhi,Hero Electric,S1 Pro,1389,92,86,116333
2020,Oct,Delhi,Hero Electric,Photon HX,1360,91,57,61149
2020,Oct,Delhi,Hero Electric,Chetak,4957,40,88,86039
2020,Oct,Delhi,Hero Electric,iQube,855,71,59,73233
2020,Oct,Delhi,Bajaj,450X,4223,44,57,100026
2020,Oct,Delhi,Bajaj,S1 Pro,4539,81,105,114955
2020,Oct,Delhi,Bajaj,Photon HX,1398,40,121,61471
2020,Oct,Delhi,Bajaj,Chetak,853,86,123,65424
2020,Oct,Delhi,Bajaj,iQube,4652,84,60,124686
2020,Oct,Delhi,TVS,450X,2158,52,113,114966
2020,Oct,Delhi,TVS,S1 Pro,1361,81,110,54176
2020,Oct,Delhi,TVS,Photon HX,1863,56,120,95752
2020,Oct,Delhi,TVS,Chetak,2401,70,74,47805
2020,Oct,Delhi,TVS,iQube,3538,52,72,49371
2020,Oct,Bangalore,Ather,450X,4863,51,91,123537
2020,Oct,Bangalore,Ather,S1 Pro,1800,64,121,109593
2020,Oct,Bangalore,Ather,Photon HX,2917,64,80,80627
2020,Oct,Bangalore,Ather,Chetak,2091,68,85,50098
2020,Oct,Bangalore,Ather,iQube,2395,40,77,135246
2020,Oct,Bangalore,Ola Electric,450X,599,68,91,121105
2020,Oct,Bangalore,Ola Electric,S1 Pro,2528,72,86,137076
2020,Oct,Bangalore,Ola Electric,Photon HX,2792,76,99,58206
2020,Oct,Bangalore,Ola Electric,Chetak,729,73,78,142336
2020,Oct,Bangalore,Ola Electric,iQube,2547,48,97,104703
2020,Oct,Bangalore,Hero Electric,450X,414,95,107,120594
2020,Oct,Bangalore,Hero Electric,S1 Pro,2390,70,102,77580
2020,Oct,Bangalore,Hero Electric,Photon HX,3234,94,94,45631
2020,Oct,Bangalore,Hero Electric,Chetak,515,80,73,148120
2020,Oct,Bangalore,Hero Electric,iQube,4118,52,113,95816
2020,Oct,Bangalore,Bajaj,450X,4773,40,65,47086
2020,Oct,Bangalore,Bajaj,S1 Pro,2165,84,113,137474
2020,Oct,Bangalore,Bajaj,Photon HX,2034,60,67,138623
2020,Oct,Bangalore,Bajaj,Chetak,518,62,64,112175
2020,Oct,Bangalore,Bajaj,iQube,3779,90,83,65560
2020,Oct,Bangalore,TVS,450X,4539,40,68,50009
2020,Oct,Bangalore,TVS,S1 Pro,4485,92,98,59303
2020,Oct,Bangalore,TVS,Photon HX,2551,91,73,97162
2020,Oct,Bangalore,TVS,Chetak,3834,96,83,76216
2020,Oct,Bangalore,TVS,iQube,3094,52,94,120079
2020,Oct,Chennai,Ather,450X,2163,98,114,114846
2020,Oct,Chennai,Ather,S1 Pro,2760,96,73,74793
2020,Oct,Chennai,Ather,Photon HX,1760,55,108,109319
2020,Oct,Chennai,Ather,Chetak,2986,98,101,116135
2020,Oct,Chennai,Ather,iQube,4994,99,119,63549
2020,Oct,Chennai,Ola Electric,450X,723,95,94,95147
2020,Oct,Chennai,Ola Electric,S1 Pro,1347,90,100,91631
2020,Oct,Chennai,Ola Electric,Photon HX,3926,50,108,126516
2020,Oct,Chennai,Ola Electric,Chetak,1298,75,91,137035
2020,Oct,Chennai,Ola Electric,iQube,1572,41,66,111928
2020,Oct,Chennai,Hero Electric,450X,349,41,73,132481
2020,Oct,Chennai,Hero Electric,S1 Pro,537,49,111,101528
2020,Oct,Chennai,Hero Electric,Photon HX,4819,93,58,113950
2020,Oct,Chennai,Hero Electric,Chetak,4331,72,90,129061
2020,Oct,Chennai,Hero Electric,iQube,2419,81,114,117895
2020,Oct,Chennai,Bajaj,450X,2412,90,58,95774
2020,Oct,Chennai,Bajaj,S1 Pro,3392,88,86,96050
2020,Oct,Chennai,Bajaj,Photon HX,429,65,126,86116
2020,Oct,Chennai,Bajaj,Chetak,3853,62,82,145072
2020,Oct,Chennai,Bajaj,iQube,2581,72,114,92510
2020,Oct,Chennai,TVS,450X,2788,42,90,57205
2020,Oct,Chennai,TVS,S1 Pro,3114,100,112,110687
2020,Oct,Chennai,TVS,Photon HX,3423,84,124,99297
2020,Oct,Chennai,TVS,Chetak,3516,40,80,125108
2020,Oct,Chennai,TVS,iQube,4016,53,120,72748
2020,Oct,Kolkata,Ather,450X,4843,69,74,140002
2020,Oct,Kolkata,Ather,S1 Pro,1761,74,104,129969
2020,Oct,Kolkata,Ather,Photon HX,3850,94,101,96703
2020,Oct,Kolkata,Ather,Chetak,2662,77,66,48739
2020,Oct,Kolkata,Ather,iQube,1803,65,72,89968
2020,Oct,Kolkata,Ola Electric,450X,1628,64,91,88787
2020,Oct,Kolkata,Ola Electric,S1 Pro,1108,50,70,124791
2020,Oct,Kolkata,Ola Electric,Photon HX,2202,40,76,120354
2020,Oct,Kolkata,Ola Electric,Chetak,1913,88,73,93068
2020,Oct,Kolkata,Ola Electric,iQube,1120,77,93,54036
2020,Oct,Kolkata,Hero Electric,450X,4992,78,113,109030
2020,Oct,Kolkata,Hero Electric,S1 Pro,361,69,97,68413
2020,Oct,Kolkata,Hero Electric,Photon HX,4090,89,118,60780
2020,Oct,Kolkata,Hero Electric,Chetak,1958,76,65,94079
2020,Oct,Kolkata,Hero Electric,iQube,3501,95,112,81453
2020,Oct,Kolkata,Bajaj,450X,2175,56,85,61141
2020,Oct,Kolkata,Bajaj,S1 Pro,3113,53,106,141854
2020,Oct,Kolkata,Bajaj,Photon HX,2206,52,68,78823
2020,Oct,Kolkata,Bajaj,Chetak,4399,81,61,96088
2020,Oct,Kolkata,Bajaj,iQube,4847,58,93,95367
2020,Oct,Kolkata,TVS,450X,2271,100,72,51782
2020,Oct,Kolkata,TVS,S1 Pro,4136,47,106,98278
2020,Oct,Kolkata,TVS,Photon HX,1237,60,89,71636
2020,Oct,Kolkata,TVS,Chetak,4893,52,74,55435
2020,Oct,Kolkata,TVS,iQube,1684,74,112,122657
2020,Nov,Mumbai,Ather,450X,3820,90,57,129375
2020,Nov,Mumbai,Ather,S1 Pro,940,92,57,145013
2020,Nov,Mumbai,Ather,Photon HX,4455,86,124,110579
2020,Nov,Mumbai,Ather,Chetak,478,43,55,87761
2020,Nov,Mumbai,Ather,iQube,484,91,99,54347
2020,Nov,Mumbai,Ola Electric,450X,4865,49,77,124982
2020,Nov,Mumbai,Ola Electric,S1 Pro,4021,49,75,111846
2020,Nov,Mumbai,Ola Electric,Photon HX,1781,73,81,92313
2020,Nov,Mumbai,Ola Electric,Chetak,1523,72,80,100217
2020,Nov,Mumbai,Ola Electric,iQube,1197,46,120,95596
2020,Nov,Mumbai,Hero Electric,450X,4844,81,96,78459
2020,Nov,Mumbai,Hero Electric,S1 Pro,4076,53,62,48428
2020,Nov,Mumbai,Hero Electric,Photon HX,4148,92,118,131967
2020,Nov,Mumbai,Hero Electric,Chetak,1566,91,126,67231
2020,Nov,Mumbai,Hero Electric,iQube,2897,54,103,149841
2020,Nov,Mumbai,Bajaj,450X,1531,55,96,67041
2020,Nov,Mumbai,Bajaj,S1 Pro,1860,73,64,58205
2020,Nov,Mumbai,Bajaj,Photon HX,4477,88,83,126152
2020,Nov,Mumbai,Bajaj,Chetak,2832,100,95,138880
2020,Nov,Mumbai,Bajaj,iQube,4095,85,112,122312
2020,Nov,Mumbai,TVS,450X,1287,94,126,110436
2020,Nov,Mumbai,TVS,S1 Pro,2886,44,97,57143
2020,Nov,Mumbai,TVS,Photon HX,1095,56,81,94523
2020,Nov,Mumbai,TVS,Chetak,1172,56,120,128424
2020,Nov,Mumbai,TVS,iQube,1129,80,91,109433
2020,Nov,Delhi,Ather,450X,2969,51,85,109221
2020,Nov,Delhi,Ather,S1 Pro,1832,42,86,137746
2020,Nov,Delhi,Ather,Photon HX,3088,41,109,63862
2020,Nov,Delhi,Ather,Chetak,930,42,123,119831
2020,Nov,Delhi,Ather,iQube,1629,93,73,92153
2020,Nov,Delhi,Ola Electric,450X,1223,62,118,104611
2020,Nov,Delhi,Ola Electric,S1 Pro,402,79,111,132367
2020,Nov,Delhi,Ola Electric,Photon HX,4918,51,123,71876
2020,Nov,Delhi,Ola Electric,Chetak,639,82,101,73759
2020,Nov,Delhi,Ola Electric,iQube,787,90,57,131138
2020,Nov,Delhi,Hero Electric,450X,2784,69,64,127203
2020,Nov,Delhi,Hero Electric,S1 Pro,2755,86,117,126188
2020,Nov,Delhi,Hero Electric,Photon HX,4721,99,111,60315
2020,Nov,Delhi,Hero Electric,Chetak,987,45,109,98625
2020,Nov,Delhi,Hero Electric,iQube,1574,95,103,130757
2020,Nov,Delhi,Bajaj,450X,4943,78,79,143007
2020,Nov,Delhi,Bajaj,S1 Pro,273,64,120,118637
2020,Nov,Delhi,Bajaj,Photon HX,480,77,60,80525
2020,Nov,Delhi,Bajaj,Chetak,520,90,60,47617
2020,Nov,Delhi,Bajaj,iQube,3572,60,116,49587
2020,Nov,Delhi,TVS,450X,372,44,71,87387
2020,Nov,Delhi,TVS,S1 Pro,958,43,104,53208
2020,Nov,Delhi,TVS,Photon HX,505,95,89,143088
2020,Nov,Delhi,TVS,Chetak,3328,79,111,130181
2020,Nov,Delhi,TVS,iQube,3103,41,81,70207
2020,Nov,Bangalore,Ather,450X,4030,75,67,133810
2020,Nov,Bangalore,Ather,S1 Pro,3838,50,101,82156
2020,Nov,Bangalore,Ather,Photon HX,3700,80,111,50468
2020,Nov,Bangalore,Ather,Chetak,2952,71,117,55175
2020,Nov,Bangalore,Ather,iQube,2008,67,108,62722
2020,Nov,Bangalore,Ola Electric,450X,183,93,76,88117
2020,Nov,Bangalore,Ola Electric,S1 Pro,108,41,113,61908
2020,Nov,Bangalore,Ola Electric,Photon HX,1590,86,69,83799
2020,Nov,Bangalore,Ola Electric,Chetak,2774,100,61,121090
2020,Nov,Bangalore,Ola Electric,iQube,456,73,126,116180
2020,Nov,Bangalore,Hero Electric,450X,2222,75,76,87738
2020,Nov,Bangalore,Hero Electric,S1 Pro,2649,59,119,96168
2020,Nov,Bangalore,Hero Electric,Photon HX,3998,62,87,104235
2020,Nov,Bangalore,Hero Electric,Chetak,3047,54,78,129371
2020,Nov,Bangalore,Hero Electric,iQube,1084,67,91,80298
2020,Nov,Bangalore,Bajaj,450X,316,66,127,58052
2020,Nov,Bangalore,Bajaj,S1 Pro,1362,99,124,144680
2020,Nov,Bangalore,Bajaj,Photon HX,294,89,65,113249
2020,Nov,Bangalore,Bajaj,Chetak,996,58,124,94185
2020,Nov,Bangalore,Bajaj,iQube,857,70,61,119729
2020,Nov,Bangalore,TVS,450X,2032,85,117,82535
2020,Nov,Bangalore,TVS,S1 Pro,3794,87,118,143555
2020,Nov,Bangalore,TVS,Photon HX,2018,99,115,113812
2020,Nov,Bangalore,TVS,Chetak,1809,94,112,141994
2020,Nov,Bangalore,TVS,iQube,1091,90,118,88639
2020,Nov,Chennai,Ather,450X,2684,57,87,136362
2020,Nov,Chennai,Ather,S1 Pro,3753,73,70,96419
2020,Nov,Chennai,Ather,Photon HX,4552,78,87,84421
2020,Nov,Chennai,Ather,Chetak,4861,98,118,104487
2020,Nov,Chennai,Ather,iQube,656,82,84,88587
2020,Nov,Chennai,Ola Electric,450X,3439,79,123,51589
2020,Nov,Chennai,Ola Electric,S1 Pro,1885,43,121,82078
2020,Nov,Chennai,Ola Electric,Photon HX,2361,45,73,73817
2020,Nov,Chennai,Ola Electric,Chetak,2165,61,127,110401
2020,Nov,Chennai,Ola Electric,iQube,4537,63,85,96348
2020,Nov,Chennai,Hero Electric,450X,3801,86,108,81069
2020,Nov,Chennai,Hero Electric,S1 Pro,4201,56,69,58615
2020,Nov,Chennai,Hero Electric,Photon HX,153,99,100,60053
2020,Nov,Chennai,Hero Electric,Chetak,2523,90,75,95516
2020,Nov,Chennai,Hero Electric,iQube,4221,65,117,45492
2020,Nov,Chennai,Bajaj,450X,4492,65,100,143683
2020,Nov,Chennai,Bajaj,S1 Pro,459,56,99,125562
2020,Nov,Chennai,Bajaj,Photon HX,1809,74,104,84304
2020,Nov,Chennai,Bajaj,Chetak,754,92,56,135063
2020,Nov,Chennai,Bajaj,iQube,1936,48,70,97563
2020,Nov,Chennai,TVS,450X,342,100,69,136992
2020,Nov,Chennai,TVS,S1 Pro,1744,64,78,132585
2020,Nov,Chennai,TVS,Photon HX,2440,66,103,90078
2020,Nov,Chennai,TVS,Chetak,1482,91,117,106791
2020,Nov,Chennai,TVS,iQube,4288,91,120,124348
2020,Nov,Kolkata,Ather,450X,419,95,74,106691
2020,Nov,Kolkata,Ather,S1 Pro,489,57,99,97286
2020,Nov,Kolkata,Ather,Photon HX,4947,82,78,140800
2020,Nov,Kolkata,Ather,Chetak,3361,89,89,86715
2020,Nov,Kolkata,Ather,iQube,1616,49,117,64131
2020,Nov,Kolkata,Ola Electric,450X,3976,44,83,90454
2020,Nov,Kolkata,Ola Electric,S1 Pro,3700,98,73,87131
2020,Nov,Kolkata,Ola Electric,Photon HX,4754,91,105,81763
2020,Nov,Kolkata,Ola Electric,Chetak,3039,40,118,67694
2020,Nov,Kolkata,Ola Electric,iQube,3441,79,116,83592
2020,Nov,Kolkata,Hero Electric,450X,2573,45,64,47631
2020,Nov,Kolkata,Hero Electric,S1 Pro,3163,87,117,136778
2020,Nov,Kolkata,Hero Electric,Photon HX,3718,91,118,53542
2020,Nov,Kolkata,Hero Electric,Chetak,2548,51,69,55355
2020,Nov,Kolkata,Hero Electric,iQube,2936,49,76,128546
2020,Nov,Kolkata,Bajaj,450X,4169,74,66,62205
2020,Nov,Kolkata,Bajaj,S1 Pro,114,84,116,130182
2020,Nov,Kolkata,Bajaj,Photon HX,2132,53,67,73135
2020,Nov,Kolkata,Bajaj,Chetak,3758,91,76,122224
2020,Nov,Kolkata,Bajaj,iQube,868,81,63,116660
2020,Nov,Kolkata,TVS,450X,2713,48,63,100892
2020,Nov,Kolkata,TVS,S1 Pro,3926,86,125,53500
2020,Nov,Kolkata,TVS,Photon HX,3657,68,101,97358
2020,Nov,Kolkata,TVS,Chetak,4688,95,82,133412
2020,Nov,Kolkata,TVS,iQube,1550,100,114,66730
2020,Dec,Mumbai,Ather,450X,1330,55,56,50619
2020,Dec,Mumbai,Ather,S1 Pro,2330,78,113,50288
2020,Dec,Mumbai,Ather,Photon HX,4676,92,99,136046
2020,Dec,Mumbai,Ather,Chetak,1851,91,82,117857
2020,Dec,Mumbai,Ather,iQube,4976,42,118,76234
2020,Dec,Mumbai,Ola Electric,450X,2544,60,121,46613
2020,Dec,Mumbai,Ola Electric,S1 Pro,280,54,86,61727
2020,Dec,Mumbai,Ola Electric,Photon HX,4137,60,102,101053
2020,Dec,Mumbai,Ola Electric,Chetak,4769,91,95,72599
2020,Dec,Mumbai,Ola Electric,iQube,4462,84,81,89702
2020,Dec,Mumbai,Hero Electric,450X,1099,40,115,142473
2020,Dec,Mumbai,Hero Electric,S1 Pro,1225,96,70,93970
2020,Dec,Mumbai,Hero Electric,Photon HX,368,100,64,125286
2020,Dec,Mumbai,Hero Electric,Chetak,2707,97,75,50004
2020,Dec,Mumbai,Hero Electric,iQube,3253,46,68,139214
2020,Dec,Mumbai,Bajaj,450X,258,69,62,148898
2020,Dec,Mumbai,Bajaj,S1 Pro,2622,65,55,76486
2020,Dec,Mumbai,Bajaj,Photon HX,2735,53,100,53480
2020,Dec,Mumbai,Bajaj,Chetak,4374,85,98,90292
2020,Dec,Mumbai,Bajaj,iQube,2571,44,64,105022
2020,Dec,Mumbai,TVS,450X,266,50,97,68308
2020,Dec,Mumbai,TVS,S1 Pro,2553,61,66,121998
2020,Dec,Mumbai,TVS,Photon HX,2780,86,58,149217
2020,Dec,Mumbai,TVS,Chetak,3444,93,114,83192
2020,Dec,Mumbai,TVS,iQube,2552,46,107,82293
2020,Dec,Delhi,Ather,450X,1922,96,98,66460
2020,Dec,Delhi,Ather,S1 Pro,270,95,124,66494
2020,Dec,Delhi,Ather,Photon HX,936,98,63,46779
2020,Dec,Delhi,Ather,Chetak,2753,75,58,109782
2020,Dec,Delhi,Ather,iQube,3046,84,70,57091
2020,Dec,Delhi,Ola Electric,450X,366,92,57,141469
2020,Dec,Delhi,Ola Electric,S1 Pro,1002,72,91,103065
2020,Dec,Delhi,Ola Electric,Photon HX,1278,92,103,96591
2020,Dec,Delhi,Ola Electric,Chetak,3195,62,101,57521
2020,Dec,Delhi,Ola Electric,iQube,2947,87,110,120784
2020,Dec,Delhi,Hero Electric,450X,2503,77,91,68395
2020,Dec,Delhi,Hero Electric,S1 Pro,2776,44,99,139670
2020,Dec,Delhi,Hero Electric,Photon HX,1811,46,93,79571
2020,Dec,Delhi,Hero Electric,Chetak,2431,100,116,122242
2020,Dec,Delhi,Hero Electric,iQube,754,65,66,71381
2020,Dec,Delhi,Bajaj,450X,4454,52,55,93541
2020,Dec,Delhi,Bajaj,S1 Pro,3620,49,71,109899
2020,Dec,Delhi,Bajaj,Photon HX,3092,85,109,54085
2020,Dec,Delhi,Bajaj,Chetak,252,46,56,104438
2020,Dec,Delhi,Bajaj,iQube,2280,43,77,112131
2020,Dec,Delhi,TVS,450X,1658,71,96,134311
2020,Dec,Delhi,TVS,S1 Pro,3993,87,113,116604
2020,Dec,Delhi,TVS,Photon HX,816,98,75,67954
2020,Dec,Delhi,TVS,Chetak,2736,99,71,147527
2020,Dec,Delhi,TVS,iQube,2960,82,80,75323
2020,Dec,Bangalore,Ather,450X,4625,82,84,99456
2020,Dec,Bangalore,Ather,S1 Pro,1586,47,83,61475
2020,Dec,Bangalore,Ather,Photon HX,2161,82,58,117786
2020,Dec,Bangalore,Ather,Chetak,1850,62,123,125108
2020,Dec,Bangalore,Ather,iQube,4569,67,96,130347
2020,Dec,Bangalore,Ola Electric,450X,1870,99,97,64530
2020,Dec,Bangalore,Ola Electric,S1 Pro,3226,86,62,47719
2020,Dec,Bangalore,Ola Electric,Photon HX,3269,97,55,109855
2020,Dec,Bangalore,Ola Electric,Chetak,183,67,62,75180
2020,Dec,Bangalore,Ola Electric,iQube,358,50,56,71023
2020,Dec,Bangalore,Hero Electric,450X,2727,89,125,53385
2020,Dec,Bangalore,Hero Electric,S1 Pro,578,94,91,53972
2020,Dec,Bangalore,Hero Electric,Photon HX,276,92,83,96787
2020,Dec,Bangalore,Hero Electric,Chetak,749,83,75,72845
2020,Dec,Bangalore,Hero Electric,iQube,1040,61,105,80679
2020,Dec,Bangalore,Bajaj,450X,236,86,125,108315
2020,Dec,Bangalore,Bajaj,S1 Pro,3114,98,118,131992
2020,Dec,Bangalore,Bajaj,Photon HX,441,82,97,109038
2020,Dec,Bangalore,Bajaj,Chetak,920,99,95,143050
2020,Dec,Bangalore,Bajaj,iQube,253,55,112,50344
2020,Dec,Bangalore,TVS,450X,4527,40,99,96604
2020,Dec,Bangalore,TVS,S1 Pro,2722,72,59,71794
2020,Dec,Bangalore,TVS,Photon HX,3296,82,114,62738
2020,Dec,Bangalore,TVS,Chetak,3173,54,60,53813
2020,Dec,Bangalore,TVS,iQube,3044,54,67,76580
2020,Dec,Chennai,Ather,450X,3650,62,80,93725
2020,Dec,Chennai,Ather,S1 Pro,4230,75,85,97989
2020,Dec,Chennai,Ather,Photon HX,3302,52,114,74063
2020,Dec,Chennai,Ather,Chetak,1977,67,55,123265
2020,Dec,Chennai,Ather,iQube,464,68,57,64033
2020,Dec,Chennai,Ola Electric,450X,985,85,101,136495
2020,Dec,Chennai,Ola Electric,S1 Pro,2877,90,120,94192
2020,Dec,Chennai,Ola Electric,Photon HX,4118,85,87,136322
2020,Dec,Chennai,Ola Electric,Chetak,427,76,97,58510
2020,Dec,Chennai,Ola Electric,iQube,2765,60,69,86016
2020,Dec,Chennai,Hero Electric,450X,2065,45,110,75742
2020,Dec,Chennai,Hero Electric,S1 Pro,4800,96,103,114563
2020,Dec,Chennai,Hero Electric,Photon HX,1262,78,120,135516
2020,Dec,Chennai,Hero Electric,Chetak,4586,99,120,63329
2020,Dec,Chennai,Hero Electric,iQube,996,63,123,90102
2020,Dec,Chennai,Bajaj,450X,2393,99,97,106185
2020,Dec,Chennai,Bajaj,S1 Pro,411,56,80,97100
2020,Dec,Chennai,Bajaj,Photon HX,2839,83,116,59094
2020,Dec,Chennai,Bajaj,Chetak,1874,55,78,110392
2020,Dec,Chennai,Bajaj,iQube,1772,58,93,144162
2020,Dec,Chennai,TVS,450X,4603,76,100,86502
2020,Dec,Chennai,TVS,S1 Pro,1060,80,96,74360
2020,Dec,Chennai,TVS,Photon HX,997,91,92,63506
2020,Dec,Chennai,TVS,Chetak,1611,46,113,72056
2020,Dec,Chennai,TVS,iQube,4584,49,111,61142
2020,Dec,Kolkata,Ather,450X,3433,93,66,111209
2020,Dec,Kolkata,Ather,S1 Pro,170,88,72,108616
2020,Dec,Kolkata,Ather,Photon HX,140,54,69,149746
2020,Dec,Kolkata,Ather,Chetak,1959,48,68,89326
2020,Dec,Kolkata,Ather,iQube,4899,94,74,68017
2020,Dec,Kolkata,Ola Electric,450X,4452,69,109,107462
2020,Dec,Kolkata,Ola Electric,S1 Pro,3580,49,120,128772
2020,Dec,Kolkata,Ola Electric,Photon HX,4200,63,124,132105
2020,Dec,Kolkata,Ola Electric,Chetak,657,72,77,60671
2020,Dec,Kolkata,Ola Electric,iQube,2949,63,60,82465
2020,Dec,Kolkata,Hero Electric,450X,1698,94,57,59649
